orgId	fit.genomics Name	Scientific  Name as shown in KBase	RefSeq/Genome ID	Media w/o Carbon and Nitrogrn source	Kbase Template Media	Carbon and Nitrogen Cpds IDs	Name/Media ID	Group	Condition	Description
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00382	set1IT075	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00382	set2IT005	carbon source	D-Raffinose pentahydrate	D-Raffinose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00105	set2IT020	carbon source	D-Ribose	D-Ribose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00794	set1IT077	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00794	set2IT006	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00154	set1IT086	carbon source	D-Xylose	D-Xylose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00154	set2IT014	carbon source	D-Xylose	D-Xylose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		#N/A	set3IT009	carbon source	dextran, Mw ~200,000	dextran, Mw ~200,000 (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		#N/A	set3IT025	carbon source	dextran, Mw ~200,000	dextran, Mw ~200,000 (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT065	carbon source	Fructooligosaccharides (FOS)	Fructooligosaccharides (FOS) (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT080	carbon source	Fructooligosaccharides (FOS)	Fructooligosaccharides (FOS) (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set4IT038	carbon source	Heparin sodium salt from porcine intestinal mucosa	Heparin from porcine intestinal mucosa (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set4IT039	carbon source	Heparin sodium salt from porcine intestinal mucosa	Heparin from porcine intestinal mucosa (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT014	carbon source	Hyaluronic acid sodium salt from Streptococcus equi	Hyaluronic from Streptococcus equi (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT030	carbon source	Hyaluronic acid sodium salt from Streptococcus equi	Hyaluronic from Streptococcus equi (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT040	carbon source	Hyaluronic acid sodium salt from Streptococcus equi	Hyaluronic from Streptococcus equi
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT050	carbon source	Hyaluronic acid sodium salt from Streptococcus equi	Hyaluronic from Streptococcus equi
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT053	carbon source	Isomaltose	Isomaltose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00224	set1IT091	carbon source	L-Arabinose	L-Arabinose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00224	set2IT018	carbon source	L-Arabinose	L-Arabinose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00751	set1IT076	carbon source	L-Fucose	L-Fucose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00751	set1IT094	carbon source	L-Fucose	L-Fucose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00396	set1IT081	carbon source	L-Rhamnose monohydrate	L-Rhamnose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00396	set2IT010	carbon source	L-Rhamnose monohydrate	L-Rhamnose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT058	carbon source	Laminaribiose	Laminaribiose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT073	carbon source	Laminaribiose	Laminaribiose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT015	carbon source	Levan - from Erwinia herbicola	Levan - from Erwinia herbicola (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT031	carbon source	Levan - from Erwinia herbicola	Levan - from Erwinia herbicola (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT051	carbon source	Levan - from Erwinia herbicola	Levan - from Erwinia herbicola
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT056	carbon source	Maltohexaose	Maltohexaose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT071	carbon source	Maltohexaose	Maltohexaose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT055	carbon source	Maltotetraose	Maltotetraose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT070	carbon source	Maltotetraose	Maltotetraose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT012	carbon source	Mannan from Saccharomyces cerevisiae	Mannan from Saccharomyces cerevisiae (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT028	carbon source	Mannan from Saccharomyces cerevisiae	Mannan from Saccharomyces cerevisiae (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT067	carbon source	Melibiose	Melibiose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT082	carbon source	Melibiose	Melibiose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00122	set1IT089	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00122	set2IT016	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT066	carbon source	palatinose hydrate	palatinose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT081	carbon source	palatinose hydrate	palatinose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT018	carbon source	Pectin	Pectin (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT034	carbon source	Pectin	Pectin (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT044	carbon source	Pectin	Pectin
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT017	carbon source	polygalacturonic acid	polygalacturonic (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT043	carbon source	polygalacturonic acid	polygalacturonic
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT019	carbon source	Red Arabinan from sugar-beet	Red Arabinan from sugar-beet (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT035	carbon source	Red Arabinan from sugar-beet	Red Arabinan from sugar-beet (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT045	carbon source	Red Arabinan from sugar-beet	Red Arabinan from sugar-beet
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT061	carbon source	Rhamnogalacturonan - from potato	Rhamnogalacturonan - from potato (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT076	carbon source	Rhamnogalacturonan - from potato	Rhamnogalacturonan - from potato (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT063	carbon source	Stachyose - 70%	Stachyose - 70% (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set11IT078	carbon source	Stachyose - 70%	Stachyose - 70% (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set3IT056	carbon source	Starch	Starch from potato
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set4IT044	carbon source	Starch	Starch from potato (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		0	set4IT045	carbon source	Starch	Starch from potato (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00076	set1IT085	carbon source	Sucrose	Sucrose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium		cpd00076	set2IT013	carbon source	Sucrose	Sucrose (C)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00013	set5IT009	nitrogen source	Ammonium chloride	Ammonium chloride (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00013	set5IT023	nitrogen source	Ammonium chloride	Ammonium chloride (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set5IT017	nitrogen source	casamino acids	Casamino Acids (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00367	set5IT021	nitrogen source	Cytidine	Cytidine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd27103	set5IT007	nitrogen source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd27103	set5IT019	nitrogen source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00550	set5IT015	nitrogen source	D-Serine	D-Serine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		0	set5IT008	nitrogen source	Glucuronamide	Glucuronamide (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		0	set5IT022	nitrogen source	Glucuronamide	Glucuronamide (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd11589	set5IT005	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd11589	set5IT016	nitrogen source	Gly-DL-Asp	Gly-DL-Asp (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00033	set5IT012	nitrogen source	Glycine	Glycine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00041	set5IT010	nitrogen source	L-Aspartic Acid	L-aspartic (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00053	set5IT011	nitrogen source	L-Glutamine	L-Glutamine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00107	set5IT014	nitrogen source	L-Leucine	L-Leucine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00156	set5IT013	nitrogen source	L-Valine	L-Valine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00122	set5IT006	nitrogen source	N-Acetyl-D-Glucosamine	N-Acetyl-D-glucosamine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00122	set5IT018	nitrogen source	N-Acetyl-D-Glucosamine	N-Acetyl-D-glucosamine (N)
Btheta	Bacteroides thetaiotaomicron VPI-5482	Bacteroides thetaiotaomicron VPI-5482	GCF_000011065.1	Varel_Bryant_medium_noNitrogen		cpd00184	set5IT020	nitrogen source	Thymidine	Thymidine (N)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01354	set2IT056	carbon source	Beta-Lactose	Beta-Lactose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00158	set2IT049	carbon source	D-Cellobiose	D-Cellobiose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00158	set2IT062	carbon source	D-Cellobiose	D-Cellobiose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00108	set2IT048	carbon source	D-Galactose	D-Galactose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00108	set2IT061	carbon source	D-Galactose	D-Galactose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00280	set2IT051	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00280	set2IT064	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd27103	set2IT054	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd27103	set2IT067	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00179	set2IT047	carbon source	D-Maltose monohydrate	D-Maltose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00179	set2IT060	carbon source	D-Maltose monohydrate	D-Maltose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00314	set2IT050	carbon source	D-Mannitol	D-Mannitol (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00138	set2IT057	carbon source	D-Mannose	D-Mannose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00138	set2IT070	carbon source	D-Mannose	D-Mannose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01030	set2IT055	carbon source	D-Salicin	D-Salicin (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01030	set2IT068	carbon source	D-Salicin	D-Salicin (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00794	set2IT052	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00794	set2IT065	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00224	set2IT046	carbon source	L-Arabinose	L-Arabinose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00224	set2IT059	carbon source	L-Arabinose	L-Arabinose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00122	set2IT053	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00122	set2IT066	carbon source	N-Acetyl-D-Glucosamine	NAG (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00076	set2IT045	carbon source	Sucrose	Sucrose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00076	set2IT058	carbon source	Sucrose	Sucrose (C)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set2IT091	nitrogen source	casamino acids	Casamino Acids (N)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set3IT019	nitrogen source	casamino acids	Casamino Acids (N)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00367	set2IT094	nitrogen source	Cytidine	Cytidine (N)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00367	set3IT022	nitrogen source	Cytidine	Cytidine (N)
Pedo557	Pedobacter sp. GW460-11-11-14-LB5	Sphingobacteriaceae bacterium GW460-11-11-14-LB5	GCF_002151545.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd27103	set3IT021	nitrogen source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (N)
